open	high	low	close	volume	companyName	datetime	SMA20	SMA40	SMA100	SMA200	trendlower	trendhigher	tip_vela	cncf01	tip_caida	id_cncf01	ind_posicion	id_cncf	ind_high	iniTrendLow	x	sl_highs	interc_highs	trend
176.23	177.175	175.69	176.6999	18503632	AAPL	2023-09-07 11:00:00	185.28793	186.7442625	182.059836	181.0678095				0		23.0	1	4			144	-1.0552727272727265	330.5994545454544	178.64018181818182
176.69	178.21	176.65	176.975	12168031	AAPL	2023-09-07 12:00:00	184.66318	186.48963750000001	182.084686	180.98978449999998			inverted_hammer	0		23.0	1	4			145	-1.0552727272727265	330.5994545454544	177.5849090909091
176.97	177.68	176.65	176.735	7440188	AAPL	2023-09-07 13:00:00	184.11693	186.2220125	182.099986	180.90925949999996			inverted_hammer	0		23.0	1	4			146	-1.0552727272727265	330.5994545454544	176.52963636363634
176.7335	177.1	175.95	177.03	8022882	AAPL	2023-09-07 14:00:00	183.56543	185.97019749999998	182.116286	180.830259			hammer	0		23.0	1	4			147	-1.0552727272727265	330.5994545454544	175.47436363636362
177.025	177.39	176.49	177.19	7439908	AAPL	2023-09-07 15:00:00	182.97243	185.7109475	182.14578600000002	180.75235899999998				0		23.0	1	4			148			
177.185	178.14	176.78	177.56	14243229	AAPL	2023-09-07 16:00:00	182.38043	185.45819749999998	182.17988500000004	180.677209				0		23.0	1	4			149			
177.805	179.78	177.05	178.22	658277	AAPL	2023-09-08 09:00:00	181.80943	185.2176975	182.211355	180.6097355				0		23.0	1	4			150			
178.21	180.239	178.12	179.075	11826376	AAPL	2023-09-08 10:00:00	181.29143000000002	184.9932125	182.249605	180.5466605				0		23.0	1	4			151			
179.0784	180.0252	178.93	178.9442	10321708	AAPL	2023-09-08 11:00:00	180.74164000000002	184.75469249999998	182.282497	180.4827815			inverted_hammer	0		23.0	1	4			152			
178.94	180.2	178.7	179.545	8963328	AAPL	2023-09-08 12:00:00	180.23389	184.5376925	182.31994699999998	180.42180649999997				0		23.0	1	4			153			
179.55	179.99	179.21	179.6181	5490580	AAPL	2023-09-08 13:00:00	179.79529499999998	184.332645	182.34802799999997	180.358822				0		23.0	1	4			154			
179.61	179.91	179.26	179.7	4159743	AAPL	2023-09-08 14:00:00	179.453295	184.12464500000002	182.379028	180.300471		179.7		0		23.0	1	4			155			
179.7037	179.89	178.02	178.205	7874040	AAPL	2023-09-08 15:00:00	179.162605	183.86702	182.389028	180.232296				0		23.0	1	4			156			
178.2	178.41	177.79	178.19	10097754	AAPL	2023-09-08 16:00:00	178.864605	183.62502	182.403812	180.16819649999996			hammer	0		23.0	1	4			157			
179.7	180.84	178.18	180.67	528260	AAPL	2023-09-11 09:00:00	178.742355	183.412895	182.440212	180.1414965				0		23.0	1	4			158			
180.67	180.8	177.48	178.01	10536414	AAPL	2023-09-11 10:00:00	178.49436	183.139645	182.449712	180.1050715				0		23.0	1	4			159			
178.01	178.33	177.34	177.8	9812726	AAPL	2023-09-11 11:00:00	178.27436	182.87464500000002	182.454162	180.06727150000003				0		23.0	1	4			160			
177.79	178.95	177.755	178.4201	6539290	AAPL	2023-09-11 12:00:00	178.050365	182.6220225	182.46616299999997	180.03137199999998				0		23.0	1	4			161			
178.42	178.86	178.25	178.6646	5040903	AAPL	2023-09-11 13:00:00	178.174095	182.35926249999997	182.477259	179.99859500000002				0		23.0	1	4			162			
178.67	179.4274	178.56	179.245	4487368	AAPL	2023-09-11 14:00:00	178.324845	182.1111375	182.471508	179.97026999999997				0		23.0	1	4			163			
194.06	194.36	193.78	193.89	3630855	AAPL	2023-12-21 15:00:00	195.89044	196.28990249999998	195.25205699999998	192.70544550000002				0		31.0	-1	5			164			
193.89	194.98	193.76	194.68	7451575	AAPL	2023-12-21 16:00:00	195.81018999999998	196.20340249999998	195.266716	192.7383955				0		31.0	-1	5			165			
194.95	195.2	193.9017	195.16	217203	AAPL	2023-12-22 09:00:00	195.75569000000002	196.1276525	195.28211600000003	192.76824549999998			hammer	0		31.0	-1	5			166			
195.16	196.915	194.425	195.235	4725900	AAPL	2023-12-22 10:00:00	195.71319	196.0614025	195.305366	192.79097050000001		195.235	inverted_hammer	0		31.0	-1	5	196.915	True	167			
195.23	195.29	194.33	194.345	5152309	AAPL	2023-12-22 11:00:00	195.62569000000002	195.9781025	195.31661599999998	192.8154205				0		31.0	-1	5	195.29	False	168			
194.34	194.38	194.01	194.13	3736745	AAPL	2023-12-22 12:00:00	195.48619000000002	195.88297749999998	195.322916	192.8396205				0		31.0	-1	5			169	-0.16753188854489146	223.38597977296178	195.07309060887513
194.1399	194.9144	193.84	194.25	3438890	AAPL	2023-12-22 13:00:00	195.39019000000002	195.80998	195.324916	192.8620955			inverted_hammer	0		31.0	-1	5	194.9144	False	170	-0.16753188854489146	223.38597977296178	194.90555872033022
194.259	194.46	193.98	194.0	2795532	AAPL	2023-12-22 14:00:00	195.21419	195.72098	195.333416	192.8856955				0		31.0	-1	5			171	-0.16753188854489146	223.38597977296178	194.73802683178533
194.01	194.02	192.97	193.8	4402363	AAPL	2023-12-22 15:00:00	195.03494	195.6289825	195.34488699999997	192.90682049999998			hammer	0		31.0	-1	5			172	-0.16753188854489146	223.38597977296178	194.57049494324045
193.81	193.99	193.485	193.53	6551308	AAPL	2023-12-22 16:00:00	194.84625499999999	195.5392325	195.349787	192.9256205				0		31.0	-1	5			173	-0.16753188854489146	223.38597977296178	194.40296305469556
193.85	194.15	193.116	193.5	125951	AAPL	2023-12-26 09:00:00	194.650755	195.4714825	195.35778700000003	192.9435205				0		31.0	-1	5			174	-0.16753188854489146	223.38597977296178	194.23543116615065
193.53	194.715	192.98	193.25	4398890	AAPL	2023-12-26 10:00:00	194.451505	195.4296075	195.358793	192.9609205			inverted_hammer	0		31.0	-1	5			175	-0.16753188854489146	223.38597977296178	194.06789927760576
193.255	193.44	192.89	193.225	4155289	AAPL	2023-12-26 11:00:00	194.326755	195.3862325	195.361943	192.979191			hammer	0		31.0	-1	5			176	-0.16753188854489146	223.38597977296178	193.90036738906088
193.228	193.3	192.89	193.225	2660270	AAPL	2023-12-26 12:00:00	194.246005	195.34598250000002	195.370893	192.99909099999996			hammer	0		31.0	-1	5			177	-0.16753188854489146	223.38597977296178	193.732835500516
193.22	193.33	193.03	193.18	2570586	AAPL	2023-12-26 13:00:00	194.09600500000002	195.2889825	195.373593	193.01874099999998				0		31.0	-1	5			178	-0.16753188854489146	223.38597977296178	193.5653036119711
193.18	193.36	192.83	192.8898	2344902	AAPL	2023-12-26 14:00:00	193.951495	195.2061025	195.36359099999999	193.035497				0		31.0	-1	5			179	-0.16753188854489146	223.38597977296178	193.39777172342622
192.89	193.14	192.87	193.045	2317149	AAPL	2023-12-26 15:00:00	193.881745	195.12572749999998	195.34610400000003	193.05087199999997				0		31.0	-1	5			180	-0.16753188854489146	223.38597977296178	193.2302398348813
193.05	193.49	192.92	193.04	5498682	AAPL	2023-12-26 16:00:00	193.809245	195.05517	195.327804	193.067522			inverted_hammer	0		31.0	-1	5			181	-0.16753188854489146	223.38597977296178	193.06270794633642
192.86	193.29	192.7348	192.93	307577	AAPL	2023-12-27 09:00:00	193.768245	194.96317	195.31195400000001	193.081797			inverted_hammer	0		31.0	-1	5			182	-0.16753188854489146	223.38597977296178	192.89517605779153
192.92	192.99	192.0	192.45	4352533	AAPL	2023-12-27 10:00:00	193.68774	194.859965	195.29325400000002	193.08794699999999				0		31.0	-1	5			183	-0.16753188854489146	223.38597977296178	192.72764416924664
192.455	192.54	191.1	191.67	7267166	AAPL	2023-12-27 11:00:00	193.57674	194.73359	195.26845400000002	193.09073650000002	191.67			1	CN	31.0	0	5			184	-0.16753188854489146	223.38597977296178	192.56011228070176
191.6788	192.18	191.09	192.1442	6171992	AAPL	2023-12-27 12:00:00	193.44995	194.63007	195.24749599999998	193.094858				0		31.0	1	5			185	-0.16753188854489146	223.38597977296178	192.39258039215684
192.15	192.75	192.1111	192.64	5431193	AAPL	2023-12-27 13:00:00	193.32395	194.53982000000002	195.232896	193.10230799999997				0		31.0	1	5			186	-0.16753188854489146	223.38597977296178	192.22504850361196
192.64	193.5	192.64	193.3818	4581496	AAPL	2023-12-27 14:00:00	193.23129	194.47224	195.228514	193.1108045				0		31.0	1	5			187	-0.16753188854489146	223.38597977296178	192.05751661506707
193.38	193.38	192.76	192.92	4230883	AAPL	2023-12-27 15:00:00	193.16004	194.392865	195.20791499999999	193.11745449999998				0		31.0	1	5			188	-0.16753188854489146	223.38597977296178	191.8899847265222
192.92	193.22	192.73	193.19	7287759	AAPL	2023-12-27 16:00:00	193.11303999999998	194.299615	195.195314	193.1259045				0		31.0	1	5			189			
193.71	193.88	193.15	193.65	250994	AAPL	2023-12-28 09:00:00	193.08303999999998	194.236615	195.180113	193.1411545			hammer	0		31.0	1	5			190			
193.68	194.66	192.5	194.095	5209221	AAPL	2023-12-28 10:00:00	193.08778999999998	194.15099	195.16492599999998	193.15752949999998				0		31.0	1	5			191			
194.095	194.48	193.73	194.21	4923855	AAPL	2023-12-28 11:00:00	193.10829	194.071615	195.148727	193.17734200000004		194.21		0		31.0	1	5			192			
194.2112	194.22	193.89	194.13	3054197	AAPL	2023-12-28 12:00:00	193.13828999999998	193.99227249999998	195.132827	193.1968825			hammer	0		31.0	1	5			193			
194.125	194.43	193.89	193.98	3220384	AAPL	2023-12-28 13:00:00	193.16228999999998	193.9065225	195.123527	193.21413249999998				0		31.0	1	5			194			
193.975	193.98	193.58	193.8706	3143837	AAPL	2023-12-28 14:00:00	193.19332	193.82241249999998	195.13333300000002	193.2313855			hammer	0		31.0	1	5			195			
193.875	194.09	193.865	193.9741	2276451	AAPL	2023-12-28 15:00:00	193.230775	193.778765	195.153474	193.24866849999998				0		31.0	1	5			196			
193.97	193.97	193.17	193.58	6997078	AAPL	2023-12-28 16:00:00	193.248525	193.747265	195.169474	193.2633185				0		31.0	1	5			197			
193.75	194.52	193.05	193.93	79690	AAPL	2023-12-29 09:00:00	193.28602500000002	193.691015	195.186632	193.27719349999998				0		31.0	1	5			198			
193.93	194.4	193.4301	193.505	3097426	AAPL	2023-12-29 10:00:00	193.31678499999998	193.63414	195.19383200000001	193.285156				0		31.0	1	5			199			
193.505	193.55	192.6646	192.755	3974474	AAPL	2023-12-29 11:00:00	193.30228499999998	193.592015	195.192432	193.29168100000004				0		31.0	1	5			200			
192.76	192.8667	191.89	192.3201	4184810	AAPL	2023-12-29 12:00:00	193.26628999999997	193.5377675	195.18373300000002	193.29497				0		31.0	1	5			201			
192.325	192.48	191.725	191.955	4253517	AAPL	2023-12-29 13:00:00	193.21754	193.4928925	195.17813299999997	193.29522				0		31.0	1	5			202			
191.955	192.42	191.87	192.37	3585898	AAPL	2023-12-29 14:00:00	193.21354000000002	193.45064	195.177683	193.29892				0		31.0	1	5			203			
192.375	192.54	192.09	192.47	2979385	AAPL	2023-12-29 15:00:00	193.25354	193.41514	195.17028299999998	193.3045195			hammer	0		31.0	1	5			204			
186.75	187.04	185.8401	185.878	5834968	AAPL	2024-01-02 13:00:00	191.64085500000002	192.36194749999999	194.770217	193.226706				0		34.0	-1	6			205			
185.885	185.9576	184.745	184.9083	6250375	AAPL	2024-01-02 14:00:00	191.18152	192.134655	194.6602	193.20174749999998				0		34.0	-1	6			206			
184.9025	184.98	184.01	184.05	7189018	AAPL	2024-01-02 15:00:00	190.67352	191.890905	194.53748	193.1722725				0		34.0	-1	6			207			
184.045	185.64	183.885	185.525	13963235	AAPL	2024-01-02 16:00:00	190.24327	191.69078000000002	194.43322900000004	193.14994750000002				0		34.0	-1	6			208			
184.975	185.64	184.15	184.7064	399155	AAPL	2024-01-03 09:00:00	189.77959	191.47094	194.319343	193.1252795				0		34.0	-1	6			209			
184.7	187.985	183.5	184.7701	9882363	AAPL	2024-01-03 10:00:00	189.324565	191.25894250000002	194.20234399999998	193.10288			inverted_hammer	0		34.0	-1	6			210	-0.16027415584415572	219.13111493506491	185.4735422077922
184.77	185.29	183.45	183.86	9495059	AAPL	2024-01-03 11:00:00	188.81886	191.02481749999998	194.06184399999998	193.07550500000002				0		34.0	-1	6			211	-0.16027415584415572	219.13111493506491	185.31326805194806
183.855	184.38	183.49	183.51	5895725	AAPL	2024-01-03 12:00:00	188.31536	190.78194249999999	193.91814399999998	193.041705	183.51			0	CF	34.0	-1	6			212	-0.16027415584415572	219.13111493506491	185.1529938961039
183.505	184.37	183.43	184.335	4413417	AAPL	2024-01-03 13:00:00	187.83561	190.5608175	193.778794	193.01113				0		34.0	-1	6			213	-0.16027415584415572	219.13111493506491	184.99271974025976
184.33	184.56	184.18	184.37	3582685	AAPL	2024-01-03 14:00:00	187.37886	190.3478225	193.630494	192.98237999999998				0		34.0	-1	6			214	-0.16027415584415572	219.13111493506491	184.83244558441558
184.36	184.94	183.805	184.6499	4970909	AAPL	2024-01-03 15:00:00	186.973605	190.137945	193.485793	192.9562045		184.6499		0		34.0	-1	6			215	-0.16027415584415572	219.13111493506491	184.67217142857143
184.65	184.71	183.75	184.24	7229953	AAPL	2024-01-03 16:00:00	186.5696	189.917945	193.35021400000002	192.92850449999997				0		34.0	-1	6			216	-0.16027415584415572	219.13111493506491	184.51189727272728
183.09	185.0	181.88	181.97	681094	AAPL	2024-01-04 09:00:00	186.07035	189.643945	193.192814	192.8880045				0		34.0	-1	6			217	-0.16027415584415572	219.13111493506491	184.35162311688313
181.98	185.335	181.2276	181.4801	9693129	AAPL	2024-01-04 10:00:00	185.525855	189.3696975	193.03963799999997	192.84680500000002			inverted_hammer	0		34.0	-1	6			218	-0.16027415584415572	219.13111493506491	184.19134896103895
181.48	182.1438	180.88	181.49	11622553	AAPL	2024-01-04 11:00:00	184.976855	189.1151975	192.877388	192.80353				0		34.0	-1	6			219	-0.16027415584415572	219.13111493506491	184.0310748051948
181.49	182.44	181.32	181.44	8353652	AAPL	2024-01-04 12:00:00	184.422855	188.84759250000002	192.710388	192.75718	181.44		inverted_hammer	0	CF	34.0	-1	6			220	-0.16027415584415572	219.13111493506491	183.87080064935066
181.44	182.39	181.43	182.235	5525483	AAPL	2024-01-04 13:00:00	184.128605	188.5874675	192.550838	192.716855				0		34.0	-1	6			221	-0.16027415584415572	219.13111493506491	183.7105264935065
182.23	183.07	182.17	182.75	4744298	AAPL	2024-01-04 14:00:00	183.940105	188.3216725	192.39948800000002	192.68105500000001		182.75		0		34.0	-1	6	183.07	True	222	-0.16027415584415572	219.13111493506491	183.55025233766236
182.75	182.96	182.265	182.3	5245891	AAPL	2024-01-04 15:00:00	183.760605	188.0561725	192.24571799999998	192.64237999999997				0		34.0	-1	6	182.96	False	223	-0.16027415584415572	219.13111493506491	183.38997818181818
182.31	182.5499	181.43	181.92	10503105	AAPL	2024-01-04 16:00:00	183.51939	187.77442250000001	192.08556800000002	192.60003				0		34.0	-1	6			224	-0.16027415584415572	219.13111493506491	183.22970402597403
181.01	186.7343	180.18	181.13	1181517	AAPL	2024-01-05 09:00:00	183.28199	187.4614225	191.92516899999998	192.55200499999998	181.13		inverted_hammer	1	CF	34.0	0	6	186.7343	False	225	-0.16027415584415572	219.13111493506491	183.06942987012988
181.15	182.865	181.14	181.69	7463802	AAPL	2024-01-05 10:00:00	183.121075	187.1512975	191.766469	192.501755			inverted_hammer	0		34.0	1	6			226	-0.16027415584415572	219.13111493506491	182.90915571428573
181.71	182.65	181.7	182.65	7312585	AAPL	2024-01-05 11:00:00	183.05107500000003	186.8622975	191.61817	192.46037999999996		182.65		0		34.0	1	6			227	-0.16027415584415572	219.13111493506491	182.74888155844155
182.66	182.74	181.9101	182.1022	4312357	AAPL	2024-01-05 12:00:00	182.879935	186.5616025	191.467992	192.421291				0		34.0	1	6			228	-0.16027415584415572	219.13111493506491	182.5886074025974
182.11	182.22	181.28	181.59	4806286	AAPL	2024-01-05 13:00:00	182.724115	186.25185249999998	191.321792	192.38073				0		34.0	1	6			229	-0.16027415584415572	219.13111493506491	182.42833324675325
181.5933	182.23	181.21	182.035	4450824	AAPL	2024-01-05 14:00:00	182.58736	185.9559625	191.192892	192.34358				0		34.0	1	6			230			
182.035	182.18	180.42	180.485	11723734	AAPL	2024-01-05 15:00:00	182.41861	185.61873500000002	191.048142	192.299355	180.485			0	CN	34.0	1	6			231			
180.49	181.26	180.17	181.18	10676892	AAPL	2024-01-05 16:00:00	182.30211	185.308735	190.911592	192.258505				0		34.0	1	6			232			
181.0	181.91	179.65	181.37	242171	AAPL	2024-01-08 09:00:00	182.15386	184.994735	190.77069199999997	192.21673				0		34.0	1	6			233			
181.3996	183.505	180.86	183.4141	8648495	AAPL	2024-01-08 10:00:00	182.106065	184.7424625	190.642783	192.18777550000001				0		34.0	1	6			234			
183.41	183.885	183.3	183.585	6711964	AAPL	2024-01-08 11:00:00	182.05282000000003	184.51321249999998	190.51603300000002	192.1619005				0		34.0	1	6			235			
183.59	183.85	183.21	183.835	5036898	AAPL	2024-01-08 12:00:00	182.03257000000002	184.301085	190.39576	192.13987550000002				0		34.0	1	6			236			
183.84	184.57	183.29	184.2546	5920121	AAPL	2024-01-08 13:00:00	182.1468	184.108575	190.272206	192.117637				0		34.0	1	6			237			
184.251	184.72	184.01	184.7101	3206067	AAPL	2024-01-08 14:00:00	182.3083	183.9170775	190.153525	192.098638				0		34.0	1	6			238			
184.72	185.321	184.55	185.1714	4651341	AAPL	2024-01-08 15:00:00	182.49237	183.7346125	190.03798899999998	192.07861999999997				0		34.0	1	6			239			
185.1777	185.6	184.91	185.55	9508392	AAPL	2024-01-08 16:00:00	182.69787000000002	183.5603625	189.93063899999999	192.05662		185.55		0		34.0	1	6			240			
184.5	186.55	183.7	183.88	504099	AAPL	2024-01-09 09:00:00	182.78012	183.4543625	189.80693899999997	192.02828999999997			inverted_hammer	0		34.0	1	6			241			
183.87	184.23	181.96	183.27	6460853	AAPL	2024-01-09 10:00:00	182.80612000000002	183.3731125	189.678789	191.99484	183.27			0		34.0	1	6			242			
183.255	183.98	182.97	183.4925	5569128	AAPL	2024-01-09 11:00:00	182.865745	183.31317500000003	189.552764	191.96060250000002				0		34.0	1	6			243			
183.49	184.8	183.49	184.79	4733332	AAPL	2024-01-09 12:00:00	183.00924500000002	183.2643175	189.431464	191.92935250000002				0		34.0	1	6			244			
184.795	184.83	184.375	184.72	2865632	AAPL	2024-01-09 13:00:00	183.188745	183.2353675	189.316964	191.89546149999998			hammer	0		34.0	1	6			245			
182.95	183.0	182.18	182.63	10881426	AAPL	2024-02-27 16:00:00	181.60512	182.2644575	183.766835	186.8824875				0		43.0	-1	7			246			
182.74	183.665	180.085	182.45	1174756	AAPL	2024-02-28 09:00:00	181.58749	182.2809575	183.710485	186.8230375			hammer	0		43.0	-1	7			247			
182.46	183.12	181.12	181.298	6425880	AAPL	2024-02-28 10:00:00	181.51614	182.2499075	183.642065	186.7555275				0		43.0	-1	7			248			
181.3	181.89	180.96	181.3001	6791202	AAPL	2024-02-28 11:00:00	181.45039500000001	182.22841	183.573267	186.690528			inverted_hammer	0		43.0	-1	7			249			
181.31	181.765	181.15	181.24	4775556	AAPL	2024-02-28 12:00:00	181.386395	182.20641	183.502267	186.623528			inverted_hammer	0		43.0	-1	7			250			
181.24	181.4099	180.19	180.2156	7121431	AAPL	2024-02-28 13:00:00	181.274175	182.1733025	183.41672300000002	186.54890600000002	180.2156			0		43.0	-1	7			251	-0.200499999999999	233.28959090909066	182.9640909090909
180.21	180.88	180.13	180.88	4486066	AAPL	2024-02-28 14:00:00	181.242425	182.162965	183.33882300000002	186.479292				0		43.0	-1	7			252	-0.200499999999999	233.28959090909066	182.7635909090909
180.88	180.93	180.35	180.7199	4174563	AAPL	2024-02-28 15:00:00	181.21642	182.15546250000003	183.25926000000004	186.40819100000002			hammer	0		43.0	-1	7			253	-0.200499999999999	233.28959090909066	182.5630909090909
180.72	181.47	180.54	181.42	7699620	AAPL	2024-02-28 16:00:00	181.22717	182.1329625	183.17576	186.339541				0		43.0	-1	7			254	-0.200499999999999	233.28959090909066	182.3625909090909
180.92	181.87	180.3536	181.7	353457	AAPL	2024-02-29 09:00:00	181.27192	182.0909625	183.096283	186.27099099999998		181.7		0		43.0	-1	7			255	-0.200499999999999	233.28959090909066	182.16209090909092
181.7	182.57	181.0	181.5	7465401	AAPL	2024-02-29 10:00:00	181.277425	182.0502125	183.020483	186.20309099999997				0		43.0	-1	7	182.57	True	256	-0.200499999999999	233.28959090909066	181.96159090909092
181.5	182.135	180.71	180.9499	8703136	AAPL	2024-02-29 11:00:00	181.25042	182.00245999999999	182.940542	186.1282905				0		43.0	-1	7	182.135	False	257	-0.200499999999999	233.28959090909066	181.7610909090909
180.955	180.965	179.53	180.11	8546118	AAPL	2024-02-29 12:00:00	181.19892	181.93146	182.853342	186.0495405				0		43.0	-1	7			258	-0.200499999999999	233.28959090909066	181.56059090909093
180.105	180.31	179.65	180.145	7608293	AAPL	2024-02-29 13:00:00	181.14866999999998	181.844585	182.77049200000002	185.9715405			hammer	0		43.0	-1	7			259	-0.200499999999999	233.28959090909066	181.36009090909093
180.145	180.8	179.68	180.085	6390379	AAPL	2024-02-29 14:00:00	181.10642	181.74127249999998	182.691492	185.89551600000001				0		43.0	-1	7			260	-0.200499999999999	233.28959090909066	181.15959090909092
180.085	180.49	179.86	180.2	5899837	AAPL	2024-02-29 15:00:00	181.06242	181.63264750000002	182.615592	185.821966				0		43.0	-1	7			261	-0.200499999999999	233.28959090909066	180.95909090909092
180.2	181.11	179.57	180.77	16801011	AAPL	2024-02-29 16:00:00	181.05991999999998	181.5428975	182.54324200000002	185.753266				0		43.0	-1	7			262	-0.200499999999999	233.28959090909066	180.7585909090909
179.29	181.31	178.7228	179.6	346522	AAPL	2024-03-01 09:00:00	181.03092	181.4216475	182.45764200000002	185.676466			inverted_hammer	0		43.0	-1	7			263	-0.200499999999999	233.28959090909066	180.55809090909094
179.6	181.99	179.06	179.245	9230064	AAPL	2024-03-01 10:00:00	180.97017499999998	181.30602249999998	182.37019199999997	185.5986405			inverted_hammer	0		43.0	-1	7	181.99	False	264	-0.200499999999999	233.28959090909066	180.35759090909093
179.24	180.4	177.67	178.295	15653372	AAPL	2024-03-01 11:00:00	180.73767500000002	181.17864749999998	182.283242	185.5127645				0		43.0	-1	7			265	-0.200499999999999	233.28959090909066	180.15709090909093
178.295	178.47	177.72	177.935	8243681	AAPL	2024-03-01 12:00:00	180.502925	181.0540225	182.190792	185.4226495	177.935			1	CN	43.0	0	7			266	-0.200499999999999	233.28959090909066	179.95659090909092
177.935	179.07	177.38	178.524	7989343	AAPL	2024-03-01 13:00:00	180.306625	180.94705749999997	182.123682	185.3362445				0		43.0	1	7			267	-0.200499999999999	233.28959090909066	179.75609090909091
178.53	179.39	178.33	179.32	6738458	AAPL	2024-03-01 14:00:00	180.207725	180.86193250000002	182.065282	185.2622195				0		43.0	1	7			268	-0.200499999999999	233.28959090909066	179.55559090909094
179.315	180.22	179.3	180.005	7251119	AAPL	2024-03-01 15:00:00	180.14297	180.7966825	182.006832	185.19444450000003		180.005		0		43.0	1	7			269	-0.200499999999999	233.28959090909066	179.35509090909093
180.005	180.01	179.415	179.63	9356044	AAPL	2024-03-01 16:00:00	180.06247	180.7244325	181.94903200000002	185.1216445				0		43.0	1	7			270	-0.200499999999999	233.28959090909066	179.15459090909093
178.25	179.66	176.63	176.81	806225	AAPL	2024-03-04 09:00:00	179.89219	180.5831825	181.86553199999997	185.03389449999997				0		43.0	1	7			271			
176.805	177.59	174.62	174.97	14507990	AAPL	2024-03-04 10:00:00	179.59669000000002	180.4195575	181.765232	184.93566950000002				0		43.0	1	7			272			
174.96	175.929	173.9	174.83	14265584	AAPL	2024-03-04 11:00:00	179.302195	180.2593075	181.67493499999998	184.8371945				0		43.0	1	7			273			
174.835	175.895	174.1	174.1201	8672800	AAPL	2024-03-04 12:00:00	178.93720000000002	180.082185	181.565836	184.7375945				0		43.0	1	7			274			
174.1112	174.7	174.01	174.05	7365810	AAPL	2024-03-04 13:00:00	178.5547	179.91331	181.45276700000002	184.6455055			inverted_hammer	0		43.0	1	7			275			
174.05	174.505	173.79	174.205	7869144	AAPL	2024-03-04 14:00:00	178.18995	179.7336875	181.354617	184.55427550000002				0		43.0	1	7			276			
174.2	175.645	173.98	175.325	8209663	AAPL	2024-03-04 15:00:00	177.908705	179.5795625	181.276066	184.4663505				0		43.0	1	7			277			
175.325	175.5	174.95	175.09	10421539	AAPL	2024-03-04 16:00:00	177.65770500000002	179.4283125	181.197016	184.3797005				0		43.0	1	7			278			
172.2	175.1	170.78	171.2	1005390	AAPL	2024-03-05 09:00:00	177.210455	179.1795625	181.08186600000002	184.2758005			inverted_hammer	0		43.0	1	7			279			
171.22	175.1	170.07	170.485	17085732	AAPL	2024-03-05 10:00:00	176.730455	178.91843749999998	180.95721600000002	184.17435350000002			inverted_hammer	0		43.0	1	7			280			
170.5	171.0	169.62	170.41	17072508	AAPL	2024-03-05 11:00:00	176.240955	178.65168749999998	180.83214	184.073453				0		43.0	1	7			281			
170.41	170.82	169.86	170.25	8908343	AAPL	2024-03-05 12:00:00	175.714955	178.38743749999998	180.69444000000004	183.970828				0		43.0	1	7			282			
170.2501	170.895	170.11	170.2979	7426437	AAPL	2024-03-05 13:00:00	175.24984999999998	178.14038499999998	180.566819	183.86706749999996			inverted_hammer	0		43.0	1	7			283			
170.3	170.76	169.95	169.985	7028687	AAPL	2024-03-05 14:00:00	174.78685000000002	177.8785125	180.445869	183.7606425	169.985			0	CF	43.0	1	7			284			
169.99	170.5873	169.79	170.045	7494579	AAPL	2024-03-05 15:00:00	174.37435	177.5560125	180.32596900000001	183.65399250000002			inverted_hammer	0		43.0	1	7			285			
170.0401	170.25	169.8	170.17	13308330	AAPL	2024-03-05 16:00:00	173.9861	177.24451249999998	180.210269	183.54594250000002				0		43.0	1	7			286			
221.07	221.85	220.84	221.08	3376138	AAPL	2024-09-11 14:00:00	219.59018999999998	220.71197	224.29121800000001	222.54645500000004			inverted_hammer	0		67.0	-1	8			287			
221.08	221.79	220.86	221.45	3561773	AAPL	2024-09-11 15:00:00	219.80269000000004	220.73547	224.243319	222.60980500000002				0		67.0	-1	8			288			
221.44	223.0	221.105	222.86	7965765	AAPL	2024-09-11 16:00:00	219.95019000000002	220.78722	224.21351900000002	222.68848000000003		222.86		0		67.0	-1	8			289			
222.69	223.3988	221.91	222.7	118665	AAPL	2024-09-12 09:00:00	220.07769	220.84547000000003	224.18751899999998	222.761855				0		67.0	-1	8			290			
222.725	227.635	219.82	221.04	5104326	AAPL	2024-09-12 10:00:00	220.17122	220.75372	224.135819	222.80505499999998			inverted_hammer	0		67.0	-1	8			291			
221.04	222.3794	220.94	221.8	4840092	AAPL	2024-09-12 11:00:00	220.36722	220.70622000000003	224.08911899999998	222.848305				0		67.0	-1	8			292	-1.5299999999999985	688.7619999999995	242.00199999999995
221.81	223.0675	221.67	221.975	3670641	AAPL	2024-09-12 12:00:00	220.41647000000003	220.70634499999997	224.041133	222.8952805			inverted_hammer	0		67.0	-1	8			293	-1.5299999999999985	688.7619999999995	240.47199999999992
221.98	222.5399	221.62	222.5	2087225	AAPL	2024-09-12 13:00:00	220.58147000000002	220.69822	223.995733	222.9500055				0		67.0	-1	8			294	-1.5299999999999985	688.7619999999995	238.94199999999995
222.49	223.23	222.43	223.08	2876414	AAPL	2024-09-12 14:00:00	220.85972	220.68496999999996	223.96313299999997	223.01075550000002				0		67.0	-1	8			295	-1.5299999999999985	688.7619999999995	237.41199999999992
223.09	223.55	222.16	223.19	3542865	AAPL	2024-09-12 15:00:00	221.061225	220.68171999999998	223.946833	223.0820055			hammer	0		67.0	-1	8			296	-1.5299999999999985	688.7619999999995	235.88199999999995
