open	high	low	close	adj close	volume	date	datetime	companyName	SMA20	SMA40	SMA100	SMA200	trendlower	trendhigher	pm40_01	ind_SMA	id_posiblepm40	ind_posicion	ind_high	iniTrendLow
402.69000244140625	403.1050109863281	400.0299987792969	401.03009033203125	401.03009033203125	9810952	2023-01-26	2023-01-26 10:30:00	SPY	399.72792663574216	396.23908004760744	393.5480258178711	388.7163543701172			0	1	3.0	-2		
401.0	402.82000732421875	400.8299865722656	402.2699890136719	402.2699890136719	7524260	2023-01-26	2023-01-26 11:30:00	SPY	399.74742584228517	396.452579498291	393.76832458496096	388.719104309082			0	1	3.0	-2		
402.30999755859375	402.75	401.5979919433594	402.2900085449219	402.2900085449219	4519756	2023-01-26	2023-01-26 12:30:00	SPY	399.82942657470704	396.6892921447754	393.9981747436523	388.72080429077147			0	1	3.0	-2		
402.32000732421875	403.5400085449219	402.2950134277344	403.05999755859375	403.05999755859375	6790699	2023-01-26	2023-01-26 13:30:00	SPY	399.9914260864258	396.9775421142578	394.2312747192383	388.7154542541504			0	1	3.0	-2		
403.07000732421875	404.2099914550781	402.9599914550781	403.8599853515625	403.8599853515625	7751508	2023-01-26	2023-01-26 14:30:00	SPY	400.15492553710936	397.34779205322263	394.46217468261716	388.7103546142578			0	1	3.0	-2		
403.8599853515625	404.9200134277344	403.5	404.70001220703125	404.70001220703125	10231887	2023-01-26	2023-01-26 15:30:00	SPY	400.4249267578125	397.7702926635742	394.7073748779297	388.71505462646485			0	1	3.0	-2		
403.6549987792969	406.6300048828125	403.44000244140625	405.7099914550781	405.7099914550781	12747002	2023-01-27	2023-01-27 09:30:00	SPY	400.67742614746095	398.2045425415039	394.9682748413086	388.72310455322264			0	1	3.0	-2		
405.7099914550781	405.79998779296875	403.57000732421875	404.9800109863281	404.9800109863281	8322342	2023-01-27	2023-01-27 10:30:00	SPY	400.91092681884766	398.60108795166013	395.2242749023437	388.74700454711916			0	1	3.0	-2		
405.0	406.54998779296875	404.8900146484375	405.9599914550781	405.9599914550781	7816237	2023-01-27	2023-01-27 11:30:00	SPY	401.18442687988284	398.98333740234375	395.4545748901367	388.78325454711916			0	1	3.0	-2		
405.9700012207031	406.760009765625	405.64990234375	406.05999755859375	406.05999755859375	6516020	2023-01-27	2023-01-27 12:30:00	SPY	401.46692657470703	399.3785873413086	395.6617749023437	388.8165045166016			0	1	3.0	-1		
406.0400085449219	407.20001220703125	406.010009765625	407.04998779296875	407.04998779296875	5167114	2023-01-27	2023-01-27 13:30:00	SPY	401.7928756713867	399.8375869750977	395.87656372070313	388.89595443725585			0	1	3.0	-1		
407.0450134277344	408.1600036621094	406.92010498046875	407.6199951171875	407.6199951171875	7328612	2023-01-27	2023-01-27 14:30:00	SPY	402.16587524414064	400.25433654785155	396.0914636230469	388.98515396118165		408.1600036621094	0	1	3.0	-1	408.1600036621094	True
407.6199951171875	407.885009765625	405.54998779296875	405.67999267578125	405.67999267578125	12334964	2023-01-27	2023-01-27 15:30:00	SPY	402.7073745727539	400.5875862121582	396.2707635498047	389.0647039794922			0	1	3.0	-1	407.885009765625	False
402.79998779296875	405.1300048828125	402.6600036621094	403.8999938964844	403.8999938964844	13536129	2023-01-30	2023-01-30 09:30:00	SPY	403.0979736328125	400.88358612060546	396.42606353759766	389.1422538757324			0	1	3.0	-1	405.1300048828125	False
403.9100036621094	403.92498779296875	401.92999267578125	403.260009765625	403.260009765625	10449226	2023-01-30	2023-01-30 10:30:00	SPY	403.42700347900393	401.1747116088867	396.57826354980466	389.2167039489746			0	1	3.0	-1		
403.2699890136719	403.5849914550781	402.0050048828125	402.8941955566406	402.8941955566406	4954137	2023-01-30	2023-01-30 11:30:00	SPY	403.6339630126953	401.4008163452148	396.69301544189454	389.27802490234376			0	1	3.0	-1		
402.8799133300781	403.06500244140625	401.70001220703125	402.6412048339844	402.6412048339844	5067114	2023-01-30	2023-01-30 12:30:00	SPY	403.8000228881836	401.58734664916994	396.78422760009767	389.3429809570313			0	1	3.0	-1		
402.44000244140625	402.639892578125	401.4100036621094	401.4700012207031	401.4700012207031	5806136	2023-01-30	2023-01-30 13:30:00	SPY	403.874772644043	401.72809677124025	396.8698275756836	389.43713088989256			0	1	3.0	-1		
401.4700012207031	401.8399963378906	400.5400085449219	400.6700134277344	400.6700134277344	7967689	2023-01-30	2023-01-30 14:30:00	SPY	403.8897735595703	401.7638473510742	396.95652770996094	389.52828094482425			0	1	3.0	-1		
400.67999267578125	401.55999755859375	400.2799987792969	400.6300048828125	400.6300048828125	14367288	2023-01-30	2023-01-30 15:30:00	SPY	403.7867736816406	401.75809783935546	397.0571276855469	389.6207809448242	400.2799987792969		1	1	3.0	0		
401.1300048828125	402.760009765625	400.7699890136719	402.67999267578125	402.67999267578125	14078177	2023-01-31	2023-01-31 09:30:00	SPY	403.8692687988281	401.79859771728513	397.2003286743164	389.7283808898926			0	1	3.0	1		
402.70001220703125	403.489990234375	402.42999267578125	403.1499938964844	403.1499938964844	6773036	2023-01-31	2023-01-31 10:30:00	SPY	403.91326904296875	401.83034744262693	397.3531286621094	389.83550582885744			0	1	3.0	1		
403.1499938964844	403.6499938964844	402.5	403.44000244140625	403.44000244140625	4564271	2023-01-31	2023-01-31 11:30:00	SPY	403.970768737793	401.90009765625	397.5049285888672	389.93230590820315			0	1	3.0	1		
403.42999267578125	403.8800048828125	403.17999267578125	403.67999267578125	403.67999267578125	4147851	2023-01-31	2023-01-31 12:30:00	SPY	404.0017684936523	401.99659729003906	397.66163848876954	390.03420593261717			0	1	3.0	1		
403.67999267578125	404.5400085449219	403.4800109863281	404.3299865722656	404.3299865722656	5310967	2023-01-31	2023-01-31 13:30:00	SPY	404.0252685546875	402.09009704589846	397.82423828125	390.1382553100586			0	1	3.0	1		
404.3299865722656	404.8399963378906	403.6449890136719	403.7442932128906	403.7442932128906	8537377	2023-01-31	2023-01-31 14:30:00	SPY	403.9774826049805	402.20120468139646	397.9723812866211	390.24892684936526			0	1	3.0	1		
403.7500915527344	406.5299987792969	403.7349853515625	406.45001220703125	406.45001220703125	23254047	2023-01-31	2023-01-31 15:30:00	SPY	404.0144836425781	402.34595489501953	398.13783142089846	390.3761518859863		406.5299987792969	0	1	3.0	1		
405.2900085449219	406.42999267578125	404.7900085449219	405.55999755859375	405.55999755859375	11865783	2023-02-01	2023-02-01 09:30:00	SPY	404.0434829711914	402.47720489501955	398.2984313964844	390.4985693359375			0	1	3.0	1		
405.5799865722656	405.8500061035156	403.92999267578125	405.260009765625	405.260009765625	8201628	2023-02-01	2023-02-01 10:30:00	SPY	404.00848388671875	402.5964553833008	398.444931640625	390.63159439086917			0	1	3.0	1		
405.25	405.5400085449219	403.760009765625	404.2713928222656	404.2713928222656	5441338	2023-02-01	2023-02-01 11:30:00	SPY	403.91905364990237	402.6929901123047	398.55724548339845	390.75892639160156			0	1	3.0	1		
404.260009765625	404.6000061035156	403.9599914550781	404.5799865722656	404.5799865722656	4216441	2023-02-01	2023-02-01 12:30:00	SPY	403.79555358886716	402.79421463012693	398.6769454956055	390.881876373291			0	1	3.0	2		
404.5899963378906	406.1000061035156	402.3999938964844	404.69000244140625	404.69000244140625	11111490	2023-02-01	2023-02-01 13:30:00	SPY	403.6490539550781	402.9074645996094	398.78939544677735	390.9979759216309	402.3999938964844		0	1	3.0	2		
404.67999267578125	411.80999755859375	402.6300048828125	411.239990234375	411.239990234375	31988103	2023-02-01	2023-02-01 14:30:00	SPY	403.9270538330078	403.31721420288085	398.9634454345703	391.1582759094238			0	1	3.0	2		
411.25	413.6700134277344	409.9800109863281	410.7900085449219	410.7900085449219	19777062	2023-02-01	2023-02-01 15:30:00	SPY	404.2715545654297	403.6847640991211	399.1332455444336	391.30887588500974			0	1	3.0	2		
415.0	415.05999755859375	412.8800048828125	414.6700134277344	414.6700134277344	18142695	2023-02-02	2023-02-02 09:30:00	SPY	404.84205474853513	404.13452911376953	399.3341955566406	391.47472595214845			0	1	3.0	2		
414.67999267578125	417.1400146484375	414.6700134277344	416.5299987792969	416.5299987792969	13789861	2023-02-02	2023-02-02 10:30:00	SPY	405.52384490966796	404.57890396118165	399.54439544677734	391.6505760192871			0	1	3.0	2		
416.5350036621094	417.07000732421875	415.6000061035156	416.4508972167969	416.4508972167969	9134751	2023-02-02	2023-02-02 11:30:00	SPY	406.2143295288086	405.0071762084961	399.749704284668	391.8276805114746			0	1	3.0	2		
416.4599914550781	417.29998779296875	415.9800109863281	416.69000244140625	416.69000244140625	7701900	2023-02-02	2023-02-02 12:30:00	SPY	406.97532958984374	405.42505111694334	399.9594052124023	392.00853057861326			0	1	3.0	2		
416.68499755859375	418.30999755859375	415.4599914550781	415.5899963378906	415.5899963378906	12091949	2023-02-02	2023-02-02 13:30:00	SPY	407.72132873535156	405.80555114746096	400.1369052124023	392.1607305908203		418.30999755859375	0	1	3.0	2		
415.5899963378906	415.7699890136719	413.2300109863281	415.2200012207031	415.2200012207031	14084801	2023-02-02	2023-02-02 14:30:00	SPY	408.4508285522461	406.11880111694336	400.32710510253906	392.30448059082033			0	1	3.0	2		
